id,title,channel,url,published_date,description,language,view_count,like_count,dislike_count,comment_count,relevance,data_skills,skills
0nH1ospwJd4,4 Quick Tips to Make an Engaging PowerPoint Presentation [Made for Teachers],ClassPoint,https://youtube.com/watch?v=0nH1ospwJd4,2020-10-26T16:15:00Z,"Here're 4 quick tips on how to make engaging PowerPoint presentation by adding hyperlinks, animations, transitions, interactive quizzes and annotations to your ...",en,5543,113,1,12,9.0,Presentation,Animation; Facebook; Links; Microsoft PowerPoint; Presentation; Social Media; Twitter; Video; Youtube
0nWo_KlAdNM,How I use the SPARK AMP&#39;s Application to help me to LOOP sections and LEARN NEW SONGS.,Sypher - My Six String Guitar Journey,https://youtube.com/watch?v=0nWo_KlAdNM,2021-01-11T11:51:26Z,This video looks to answer a number of questions that have been put to me over the last couple of weeks. The first is to look at how I use the Positive Grid Spark ...,en-GB,7686,170,15,70,9.0,SPARK,Apache Spark; Email; Facebook; Music; Play; Twitter; Video; WordPress
0nhKy7uAFEM,Reinforcement Learning | Introduction 🤖,RANJI RAJ,https://youtube.com/watch?v=0nhKy7uAFEM,2020-09-30T15:44:51Z,Reinforcement learning (RL) is an area of machine learning concerned with how software agents ought to take actions in an environment in order to maximize ...,en-IN,7691,166,5,4,21.0,Reinforcement,Github; Instagram; LinkedIn; Machine Learning; Reinforcement Learning; Supervised Learning; Unsupervised Learning; Youtube
0q4cyXXcTV8,20201002 sepintas tentang Natural Language Processing NLP,Onno Center,https://youtube.com/watch?v=0q4cyXXcTV8,2020-11-01T23:15:15Z,sepintas tentang Natural Language Processing NLP OnnoCenter.,id,1294,53,0,18,46.0,Natural Language Processing (NLP),Natural Language Processing (NLP)
0qPMd7SuGfQ,Figma Tutorial: Remote User Testing with Figma and Maze,PP Academy,https://youtube.com/watch?v=0qPMd7SuGfQ,2020-12-21T21:08:48Z,"Easily set up a remote user test with Figma and Maze and analyze the results with the a-MAZE-ing UX report generated by Maze. This is not a sponsored post, ...",,7153,172,0,16,43.0,AB Testing,Design; Rally; Testing; Twitter; User Experience (UX); Video
0tdlR1rBwkM,Excel Tutorial for Beginners | Excel Made Easy,Leila Gharani,https://youtube.com/watch?v=0tdlR1rBwkM,2021-02-04T10:00:02Z,"Learn the basics of using Microsoft Excel. How a spreadsheet is setup, and how you can enter data in Excel. Learn useful Excel shortcuts. Understand how the ...",en,226272,6591,70,224,2.0,Excel,.NET Framework; Anatomy; Audio; C; Formatting; Instagram; LinkedIn; Links; Microsoft Excel; Twitter; Video; Youtube; Zoom
0uHqkQuqY1Y,Top 3 Creative Computer Vision Projects built by the CV Community,Murtaza's Workshop - Robotics and AI,https://youtube.com/watch?v=0uHqkQuqY1Y,2021-07-05T14:21:14Z,In this video we will look at the 3 Top Computer vision Projects build by the CV zone community. Share your projects in our new Facebook Group: ...,en,12878,448,8,59,30.0,Computer Vision,Budget; Computer Vision; Facebook; Github; Instagram; Links; OpenCV; Programming; Video
0vntA_Q_Z54,dashboard settings youtube | learn and earn series | Lec - 9 | M. Hassan Hashmi | #csclassroom,Computer Science Classroom,https://youtube.com/watch?v=0vntA_Q_Z54,2020-10-21T15:25:06Z,Outline ------------------------------------------------------------- Youtube dashboard settings Dashboard youtube settings Settings of dashboard 2020 How dashboard is ...,hi,181,15,0,3,36.0,Dashboard,Computer Science; Dashboard; Email; Facebook Ads; Video; Youtube
0xc_HldEL-s,&quot;Graph Neural Networks and Applications to Deep Reinforcement Learning&quot; Neev Parikh (Brown),Brown University Department of Physics,https://youtube.com/watch?v=0xc_HldEL-s,2020-12-01T20:05:51Z,"Center for the Fundamental Physics of the Universe (CFPU) Student Machine Learning Initiative (SMLI) - Recorded December 1, 2020 https://cfpu.brown.edu ...",en,775,15,0,2,34.0,Reinforcement,Deep Learning; Golang; Graph; Machine Learning; Neural Network; Physics; Processing; Reinforcement Learning; Research
0xl2BMWdrDQ,Free Apache Spark Machine Learning Project Part 1 (Will it Rain Tomorrow in Australia),Big Data Engineer,https://youtube.com/watch?v=0xl2BMWdrDQ,2020-10-19T07:41:35Z,Free Apache Spark Machine Learning Project Part 1 (Will it Rain Tomorrow in Australia) Paid Courses https://bit.ly/3dG6mzT Apache Spark Project - eCommerce ...,en,904,19,0,0,42.0,APACHE,Analytical; Apache Hadoop; Apache Spark; Banking; Churn Prediction; Databricks; Facebook; Human Resource (HR); Machine Learning; Statistics; Telegram; Telemarketing; eCommerce
0yCJMt9Mx9c,How does artificial intelligence learn? - Briana Brownell,TED-Ed,https://youtube.com/watch?v=0yCJMt9Mx9c,2021-03-11T16:01:36Z,"Explore the three major methods of machine learning, which allows computers to write their own rules to problem solve and process data. -- Today, artificial ...",en,289534,12751,682,1122,9.5,Deep Learning; Artificial Intelligence (AI),Array; Artificial Intelligence (AI); Deep Learning; Facebook; Instagram; Machine Learning; Music; Newsletters; Rapid-Application Development (RAD); Twitter; Video
1-5bIDFybDk,Learn JavaScript In Arabic 2021 - #038 - Switch Statement,Elzero Web School,https://youtube.com/watch?v=1-5bIDFybDk,2021-06-28T21:08:01Z,Switch Statement Study Plan: https://elzero.org/javascript-bootcamp-2021-study-plan Code & Notice: https://elzero.org/category/courses/javascript-bootcamp/ ...,en-US,7647,505,3,18,47.0,JavaScript,Facebook; JavaScript; Twitter; Video
11phu1pEJm4,Getting Started with Atlas and the MongoDB Query Language (MQL),MongoDB,https://youtube.com/watch?v=11phu1pEJm4,2020-12-07T16:14:46Z,New to MongoDB and not sure how to work with your data in a non-programming setting? Learn some of the basics behind the MongoDB Query Language ...,en,3444,80,0,0,24.0,MongoDB,Facebook; Instagram; LinkedIn; MongoDB; Programming; Query Language; TikTok; Twitter; Video; jQuery
15--qZDWf6I,Intro to Git - Learning #Git and #GitHub - Integration and Alternatives,Flutter Explained,https://youtube.com/watch?v=15--qZDWf6I,2021-02-27T09:00:18Z,"In this tutorial, you will learn about #Git and #GitHub. These are the most important tools for all developers and is used all over the place. Git and GitHub make it ...",en,1184,99,0,10,23.0,Github,Advertising; Authentication; C; Git; Github; LinkedIn; Microsoft Access; Social Media; Twitter; Video; Youtube
19UMG5RiWRw,Lecture 5  - Operation with Tensors - Deep Learning : Computer Vision Beginner to Advanced Pytorch,Manifold AI Learning,https://youtube.com/watch?v=19UMG5RiWRw,2020-12-25T03:47:15Z,This is a Lecture 5 of Pytorch - Mathematical Operation with Tensors About the course: This is a Free Course by Manifold AI Learning on Youtube With the Deep ...,en-GB,36,1,0,0,36.0,Computer Vision,Artificial Intelligence (AI); Computer Vision; Convolutional Neural Network (CNN); Convolutional Neural Network (ConvNet); Dataset; Deep Learning; Digital Image; Facial Recognition; Graph; Graphics Processing Unit (GPU); Microsoft Access; PyTorch; Youtube
1AohqH32zdY,Build a geo-distributed modern app using Oracle NoSQL Cloud Service,Oracle Developers,https://youtube.com/watch?v=1AohqH32zdY,2020-10-09T22:16:40Z,"The growth of e-commerce, social media, mobile apps, and the rise of big data have increased data throughput demands. NoSQL databases enable your ...",en,440,8,1,1,35.0,NOSQL,Amazon Web Service (AWS); Application Programming Interface (API); Architecture; Big Data; Cloud Service; DynamoDB; Management; Networking; Oracle Cloud; Oracle NoSQL Database; RStudio; Social Media; eCommerce
1ArccJhQMwM,What is Cloud Computing ?,Analytics India Magazine,https://youtube.com/watch?v=1ArccJhQMwM,2020-10-21T05:41:31Z,"Cloud computing is the on-demand delivery of IT resources over the Internet with pay-as-you-go pricing. Instead of buying, owning, and maintaining physical ...",en,6744,169,2,19,37.0,Cloud Technologies,Amazon Web Service (AWS); Database; Golang; IBM Cloud Computing; Information Technology (IT); Internet; Microsoft Access; Microsoft Azure; Youtube
1BoEfX6fHKc,C++ Full Course | C++ Full Tutorial | C++ Tutorial For Beginners | C++ Course | Simplilearn,Simplilearn,https://youtube.com/watch?v=1BoEfX6fHKc,2021-07-25T16:38:06Z,"In this C++ full course tutorial for beginners video, you will learn about the essential C++ topics and concepts that will help you understand C++ in a better way.",en,15186,602,5,7,16.0,C++,Array; C++; Facebook; Front End; Golang; History; IT Operations; Instagram; Java; LinkedIn; Management; Object-Oriented Programming (OOP); Programming Language; Python; R; Software Testing; Telegram; Training; Twitter; Variable; Video; Youtube
1FTqO0MwHQQ,Look &amp; Learn - Creating a blank dashboard and adding tiles,Looker,https://youtube.com/watch?v=1FTqO0MwHQQ,2021-04-16T18:58:36Z,Learn how to start building a dashboard from scratch.,en,2172,6,3,2,45.0,Dashboard,Dashboard
1FZ0A1QCMWc,Supervised vs Unsupervised vs Reinforcement Learning | Machine Learning Tutorial | Simplilearn,Simplilearn,https://youtube.com/watch?v=1FZ0A1QCMWc,2020-11-20T15:30:00Z,"In this video, you will learn about Supervised vs Unsupervised vs Reinforcement Learning. You will understand the definition of each of these learning ...",en,12266,360,7,16,17.666666666666668,Unsupervised Machine Learning; Supervised Machine Learning; Reinforcement,Android; Artificial Intelligence (AI); Decision Tree; Deep Learning; Facebook; Facial Recognition; LinkedIn; Logistic Regression; Logistics; Machine Learning Algorithm; Modelling; Naïve Bayes; Random Forest; Recommendation Engine; Recommendation System; Regression; Reinforcement Learning; Soft Computing; Support Vector Machine (SVM); Training; Twitter; Video; iOS; k-means Clustering
1HBEfdlaN1E,Should you Learn C or C++ Before Python?,Stefan Mischook,https://youtube.com/watch?v=1HBEfdlaN1E,2021-02-05T02:45:22Z,WEB HOST PAYS FOR YOUR WEB DESIGN TRAINING IN 2021: ...,en,17089,674,25,120,28.0,C++,Blogging; C++; Coding; Factoring; Instagram; Java; JavaScript; Links; Newsletters; Python; Training; Twitter; Web Design; Youtube
1JbAUUIDM_s,2. Tableau Products - Learn Tableau (Data Science) for FREE - techtablet,Varun Rao - Tech Tablet,https://youtube.com/watch?v=1JbAUUIDM_s,2020-12-07T08:08:20Z,"In this class, we shall look at products of Tableau. Product Suite consists of: -Tableau Desktop -Tableau Server -Tableau Online -Tableau Public -Tableau ...",en,123,4,0,1,22.0,Tableau,Data Science; Instagram; Table; Tableau
1JkvHfzIL0Y,How to Create a Dashboard in Google Sheets (10 steps) - Query Formula,Hustlesheets,https://youtube.com/watch?v=1JkvHfzIL0Y,2020-11-02T06:47:28Z,Purchase the completed template here: https://www.etsy.com/listing/774313847/sales-tracking-dashboard-spreadsheet I'll be releasing a full scale paid ...,,305140,3770,44,154,3.0,Dashboard,Chart; Dashboard; Facebook Ads; Formatting; Google Sheets; Microsoft Access; Sales; Scorecard; Template; Video; Youtube; jQuery
1LRrjC7VXIs,Introduction to R Language | Learn R with Pallvi,Learn R with Pallvi,https://youtube.com/watch?v=1LRrjC7VXIs,2021-08-31T16:58:06Z,introductiontoR#RProgrammingForBeginners#RProgrammingCourse#LearnRLanguage #RProgrammingTutorial #RinHindi I'll teach you the Basics of R in ...,hi,467,106,0,38,28.0,R,Coding; Data Science; Hindi; Language Learning; Programming Language; R; Video
1Lc5J2ni_JE,Database Management System – 8 (Centralized and Client/ServerArchitectures for DBMSs),Ajay James,https://youtube.com/watch?v=1Lc5J2ni_JE,2021-05-08T10:50:54Z,Database Management System – 8 (Centralized and Client/ServerArchitectures for DBMSs) slide: https://tinyurl.com/gectdbms8.,,571,6,0,0,38.0,Database Management System (DBMS),Database Management System
1ORe5m99GB8,A/B Testing Part 1: The Basics with Katie from Storemaven,Appfigures,https://youtube.com/watch?v=1ORe5m99GB8,2021-09-05T17:22:12Z,"We're on a quest to help you get more downloads for your mobile apps and games, and one of the most important tools you have in your arsenal is A/B testing.",en-US,144,0,0,0,11.0,AB Testing,A/B Testing; Video
1PSFLKiEV7U,Matlab Tutorial | Matlab Tutorial for Beginners - 2021| Matlab GUI | Great Learning,Great Learning,https://youtube.com/watch?v=1PSFLKiEV7U,2021-09-02T13:30:42Z,"Looking for a career upgrade & a better salary? We can help, Choose from our no 1 ranked top programmes. 25k+ career transitions with 400 + top corporate ...",en-IN,4045,120,1,11,32.0,Matlab,Artificial Intelligence (AI); Big Data Analysis; Big Data Analytics; Coding; Control System; Cybersecurity; Data Science; Dataset; Decision Making; Graphical User Interface (GUI); Linear Algebra; MATLAB; Machine Learning; Management; Microsoft Access; Python; Signal Processing; Software Development; Variable
1R_3-tmpcbo,Easy React Visualizations and Charts Course for Beginners,Code With Mo,https://youtube.com/watch?v=1R_3-tmpcbo,2021-02-07T19:05:52Z,"In this interactive course, I go over Recharts as an easy visualization solution for React and demo a couple of charts while hands-on coding the course's ...",en,36,1,0,0,40.0,Visualizations,Chart; Coding; Free Hand; Golang; Platform; React; Visualization
1XiIZczRyAQ,Introduction to MATLAB for beginners | MATLAB Tutorial for beginners | Mruduraj,Learning Vibes,https://youtube.com/watch?v=1XiIZczRyAQ,2021-02-03T03:37:48Z,Introduction to MATLAB for beginners is first video of MATLAB Tutorial for beginners video lecture series. The initial section of the MATLAB introductory video ...,en-IN,9695,172,3,47,9.0,Matlab,Dashboard; MATLAB; Music; Video
1YPpvT207YY,How to learn data science... the cloud way | future-proof &amp; more employable!,Iulia Feroli,https://youtube.com/watch?v=1YPpvT207YY,2021-02-10T14:00:00Z,"4 week journey to data science: the cloud-native, enterprise-ready, future-proof way! Cloud is growing more every day, it's a huge trend that is here to stay so ...",en,3356,242,1,38,4.0,Cloud Technologies,Artificial Intelligence (AI); Data Science; LinkedIn; Machine Learning; Microsoft Azure; Platform; Video; Youtube
1Z2Tfc46t8c,ER2020 conference: NoSQL Data Modeling in Practice,Hackolade,https://youtube.com/watch?v=1Z2Tfc46t8c,2021-01-04T16:44:02Z,CoMoNoS 2020: 1st Workshop on Conceptual Modeling for NoSQL Data Stores Co-located with the ER 2020 conference. We explore opportunities for ...,en-US,666,10,2,0,32.0,NOSQL,Apache Cassandra; Data Modelling; MongoDB; NoSQL
1dE4kSJXItY,Amazon Dashboard Complete Guide in Hindi Step By Step,Ecommerce GuruG,https://youtube.com/watch?v=1dE4kSJXItY,2020-12-11T06:19:07Z,Amazon Dashboard Complete Guide in Hindi Step By Step.,,2226,54,6,9,14.0,Dashboard,Dashboard; Hindi
1gdKC5O0Pwc,R vs Python | Which is Better for Data Analysis?,Alex The Analyst,https://youtube.com/watch?v=1gdKC5O0Pwc,2021-02-16T12:00:00Z,R and Python are the programming language of choice for most data analyst and scientists. Let's take a look at them and see which one is better for you!,en,56865,1634,67,229,3.0,R,Data Analysis; Data Analytics; Data Science; Data Visualization; Database; Github; Links; Programming Language; Python; R; Statistics; Structured Query Language (SQL); Tableau; Video; Visualization
1hyWJTjxeGM,Learn Java 16 with IntelliJ IDEA,Java,https://youtube.com/watch?v=1hyWJTjxeGM,2021-03-30T13:38:51Z,"Getting up to speed on the new features in Java 16 may seem overwhelming, but your IDE can help you to migrate to the latest and greatest version. Learn how ...",en-US,4209,116,1,12,16.0,Java,Integrated Development Environment (IDE); IntelliJ IDEA; Java; Research
